datetime,open,high,low,close,volume
1988-06-13T05:00:00Z,271.26001,271.94,270.53,271.42999,0
1988-06-14T05:00:00Z,271.42999,276.14001,271.42999,274.29999,0
1988-06-15T05:00:00Z,274.29999,274.45001,272.75,274.45001,0
1988-06-16T05:00:00Z,274.45001,274.45001,268.76001,269.76999,0
1988-06-17T05:00:00Z,269.76999,270.76999,268.09,270.67999,0
1988-06-20T05:00:00Z,270.67999,270.67999,268.59,268.94,0
1988-06-21T05:00:00Z,268.94,271.67001,267.51999,271.67001,0
1988-06-22T05:00:00Z,271.67001,276.88,271.67001,275.66,0
1988-06-23T05:00:00Z,275.66,275.89001,274.26001,274.82001,0
1988-06-24T05:00:00Z,274.82001,275.19,273.53,273.78,0
1988-06-27T05:00:00Z,273.78,273.79001,268.85001,269.06,0
1988-06-28T05:00:00Z,269.06,272.79999,269.06,272.31,0
1988-06-29T05:00:00Z,272.31,273.01001,269.48999,270.98001,0
1988-06-30T05:00:00Z,270.98001,273.51001,270.97,273.5,0
1988-07-01T05:00:00Z,273.5,273.79999,270.78,271.78,0
1988-07-05T05:00:00Z,271.78,275.81,270.51001,275.81,0
1988-07-06T05:00:00Z,275.81,276.35999,269.92001,272.01999,0
1988-07-07T05:00:00Z,272.01999,272.04999,269.31,271.78,0
1988-07-08T05:00:00Z,271.78,272.31,269.85999,270.01999,0
1988-07-11T05:00:00Z,270.01999,271.64001,270.01999,270.54999,0
1988-07-12T05:00:00Z,270.54999,270.70001,266.95999,267.85001,0
1988-07-13T05:00:00Z,267.85001,269.45999,266.12,269.32001,0
1988-07-14T05:00:00Z,269.32001,270.69,268.57999,270.26001,0
1988-07-15T05:00:00Z,270.26001,272.06,269.53,272.04999,0
1988-07-18T05:00:00Z,272.04999,272.04999,268.66,270.51001,0
1988-07-19T05:00:00Z,270.51001,271.20999,267.01001,268.47,0
1988-07-20T05:00:00Z,268.47,270.23999,268.47,270.0,0
1988-07-21T05:00:00Z,270.0,270.0,266.66,266.66,0
1988-07-22T05:00:00Z,266.66,266.66,263.29001,263.5,0
1988-07-25T05:00:00Z,263.5,265.17001,263.03,264.67999,0
1988-07-26T05:00:00Z,264.67999,266.09,264.32001,265.19,0
1988-07-27T05:00:00Z,265.19,265.82999,262.48001,262.5,0
1988-07-28T05:00:00Z,262.5,266.54999,262.5,266.01999,0
1988-07-29T05:00:00Z,266.01999,272.01999,266.01999,272.01999,0
1988-08-01T05:00:00Z,272.01999,272.79999,271.20999,272.20999,0
1988-08-02T05:00:00Z,272.20999,273.67999,270.37,272.06,0
1988-08-03T05:00:00Z,272.06,273.42001,271.14999,272.98001,0
1988-08-04T05:00:00Z,272.98001,274.20001,271.76999,271.92999,0
1988-08-05T05:00:00Z,271.92999,271.92999,270.07999,271.14999,0
1988-08-08T05:00:00Z,271.14999,272.47,269.92999,269.98001,0
1988-08-09T05:00:00Z,269.98001,270.20001,265.06,266.48999,0
1988-08-10T05:00:00Z,266.48999,266.48999,261.03,261.89999,0
1988-08-11T05:00:00Z,261.89999,262.76999,260.34,262.75,0
1988-08-12T05:00:00Z,262.75,262.94,261.37,262.54999,0
1988-08-15T05:00:00Z,262.54999,262.54999,258.67999,258.69,0
1988-08-16T05:00:00Z,258.69,262.60999,257.5,260.56,0
1988-08-17T05:00:00Z,260.56,261.84,259.32999,260.76999,0
1988-08-18T05:00:00Z,260.76999,262.76001,260.75,261.03,0
1988-08-19T05:00:00Z,261.03,262.26999,260.23001,260.23999,0
1988-08-22T05:00:00Z,260.23999,260.70999,256.94,256.98001,0
1988-08-23T05:00:00Z,256.98001,257.85999,256.53,257.09,0
1988-08-24T05:00:00Z,257.09,261.13,257.09,261.13,0
1988-08-25T05:00:00Z,261.13,261.13,257.56,259.17999,0
1988-08-26T05:00:00Z,259.17999,260.14999,258.87,259.67999,0
1988-08-29T05:00:00Z,259.67999,262.56,259.67999,262.32999,0
1988-08-30T05:00:00Z,262.32999,263.17999,261.53,262.51001,0
1988-08-31T05:00:00Z,262.51001,263.79999,261.20999,261.51999,0
1988-09-01T05:00:00Z,261.51999,261.51999,256.98001,258.35001,0
1988-09-02T05:00:00Z,258.35001,264.89999,258.35001,264.48001,0
1988-09-06T05:00:00Z,264.48001,265.94,264.39999,265.59,0
1988-09-07T05:00:00Z,265.59,266.98001,264.92999,265.87,0
1988-09-08T05:00:00Z,265.87,266.54001,264.88,265.88,0
1988-09-09T05:00:00Z,265.88,268.26001,263.66,266.84,0
1988-09-12T05:00:00Z,266.84,267.64001,266.22,266.47,0
1988-09-13T05:00:00Z,266.47,267.42999,265.22,267.42999,0
1988-09-14T05:00:00Z,267.42999,269.47,267.41,269.31,0
1988-09-15T05:00:00Z,269.31,269.78,268.03,268.13,0
1988-09-16T05:00:00Z,268.13,270.81,267.32999,270.64999,0
1988-09-19T05:00:00Z,270.64999,270.64999,267.41,268.82001,0
1988-09-20T05:00:00Z,268.82001,270.07001,268.5,269.73001,0
