datetime,open,high,low,close,volume
2023-10-04T05:00:00Z,19.89,20.0,17.9,18.3,0
2023-10-05T05:00:00Z,18.38,19.71,18.17,18.36,0
2023-10-06T05:00:00Z,19.18,19.57,16.11,16.29,0
2023-10-09T05:00:00Z,18.81,19.07,17.27,17.88,0
2023-10-10T05:00:00Z,17.59,17.6,16.34,17.11,0
2023-10-11T05:00:00Z,16.22,17.74,15.16,15.17,0
2023-10-12T05:00:00Z,15.0,18.21,14.45,15.87,0
2023-10-13T05:00:00Z,16.22,21.39,16.03,18.76,0
2023-10-16T05:00:00Z,18.71,18.71,17.08,17.19,0
2023-10-17T05:00:00Z,18.37,18.86,16.89,17.71,0
2023-10-18T05:00:00Z,18.5,20.33,18.26,18.9,0
2023-10-19T05:00:00Z,19.19,21.58,18.37,21.46,0
2023-10-20T05:00:00Z,21.11,22.03,19.83,20.76,0
2023-10-23T05:00:00Z,22.69,23.42,20.11,20.69,0
2023-10-24T05:00:00Z,20.16,20.75,18.8,19.31,0
2023-10-25T05:00:00Z,19.59,21.96,19.59,20.49,0
2023-10-26T05:00:00Z,21.72,22.65,20.61,20.8,0
2023-10-27T05:00:00Z,20.45,22.73,19.89,21.36,0
2023-10-30T05:00:00Z,21.64,22.17,20.39,20.65,0
2023-10-31T05:00:00Z,20.5,20.86,18.57,19.02,0
2023-11-01T05:00:00Z,18.81,18.92,16.79,16.87,0
2023-11-02T05:00:00Z,16.29,16.31,15.0,15.16,0
2023-11-03T05:00:00Z,14.87,15.42,13.71,13.71,0
2023-11-06T06:00:00Z,15.31,15.64,14.45,14.53,0
2023-11-07T06:00:00Z,14.68,14.92,14.29,14.43,0
2023-11-08T06:00:00Z,14.42,15.11,13.76,13.83,0
2023-11-09T06:00:00Z,13.73,15.06,13.67,14.7,0
2023-11-10T06:00:00Z,14.07,14.42,12.78,12.78,0
2023-11-13T06:00:00Z,14.37,14.37,13.59,13.8,0
2023-11-14T06:00:00Z,12.72,13.33,12.57,12.87,0
2023-11-15T06:00:00Z,12.76,12.87,11.79,11.89,0
2023-11-16T06:00:00Z,11.9,12.31,11.56,11.81,0
2023-11-17T06:00:00Z,11.86,11.86,10.67,10.67,0
2023-11-20T06:00:00Z,12.39,12.39,11.14,11.14,0
2023-11-21T06:00:00Z,11.63,11.68,11.24,11.47,0
2023-11-22T06:00:00Z,10.82,11.03,9.96,9.96,0
2023-11-24T06:00:00Z,11.2,11.2,9.8,9.83,0
2023-11-27T06:00:00Z,11.91,11.98,11.25,11.27,0
2023-11-28T06:00:00Z,11.7,13.67,11.34,11.52,0
2023-11-29T06:00:00Z,11.77,12.54,11.71,12.05,0
2023-11-30T06:00:00Z,12.75,12.96,12.16,12.3,0
2023-12-01T06:00:00Z,12.53,12.59,11.86,11.98,0
2023-12-04T06:00:00Z,14.25,14.55,13.39,13.46,0
2023-12-05T06:00:00Z,14.02,14.18,13.44,13.53,0
2023-12-06T06:00:00Z,13.68,13.92,13.51,13.67,0
2023-12-07T06:00:00Z,13.8,13.93,13.64,13.73,0
2023-12-08T06:00:00Z,13.06,13.26,12.21,12.21,0
2023-12-11T06:00:00Z,13.37,13.39,12.63,12.68,0
2023-12-12T06:00:00Z,12.37,12.45,11.26,11.64,0
2023-12-13T06:00:00Z,12.06,12.63,11.48,12.43,0
2023-12-14T06:00:00Z,11.89,12.72,11.55,12.29,0
2023-12-15T06:00:00Z,11.44,11.78,10.47,10.87,0
2023-12-18T06:00:00Z,11.83,12.06,11.43,11.44,0
2023-12-19T06:00:00Z,11.38,11.43,11.02,11.25,0
2023-12-20T06:00:00Z,11.2,13.79,10.85,13.67,0
2023-12-21T06:00:00Z,12.97,14.54,12.87,13.11,0
2023-12-22T06:00:00Z,12.99,13.16,11.49,11.56,0
2023-12-26T06:00:00Z,13.62,13.63,12.36,12.45,0
2023-12-27T06:00:00Z,12.56,12.56,11.22,11.23,0
2023-12-28T06:00:00Z,11.51,11.61,11.17,11.23,0
2023-12-29T06:00:00Z,11.57,12.21,10.67,10.67,0
2024-01-02T06:00:00Z,13.71,13.93,12.55,12.59,0
2024-01-03T06:00:00Z,13.26,13.6,12.71,13.24,0
2024-01-04T06:00:00Z,13.57,13.59,12.75,13.06,0
2024-01-05T06:00:00Z,12.52,12.54,11.71,11.71,0
2024-01-08T06:00:00Z,12.91,12.99,11.68,11.7,0
2024-01-09T06:00:00Z,12.03,12.2,11.33,11.35,0
2024-01-10T06:00:00Z,11.41,11.53,11.0,11.09,0
2024-01-11T06:00:00Z,10.88,12.37,10.55,10.75,0
2024-01-12T06:00:00Z,10.99,11.62,10.34,10.52,0
2024-01-16T06:00:00Z,13.1,13.62,12.46,12.64,0
2024-01-17T06:00:00Z,14.11,14.54,13.17,13.32,0
2024-01-18T06:00:00Z,13.3,13.81,12.66,12.66,0
2024-01-19T06:00:00Z,12.59,13.05,11.81,11.82,0
2024-01-22T06:00:00Z,13.72,13.89,13.15,13.18,0
2024-01-23T06:00:00Z,13.58,13.68,12.47,12.49,0
2024-01-24T06:00:00Z,12.81,13.59,12.55,13.58,0
2024-01-25T06:00:00Z,13.45,14.07,13.43,13.74,0
2024-01-26T06:00:00Z,13.88,13.92,12.95,13.07,0
2024-01-29T06:00:00Z,14.64,14.65,13.88,13.95,0
2024-01-30T06:00:00Z,14.07,14.21,13.62,13.72,0
2024-01-31T06:00:00Z,13.54,15.05,13.51,14.55,0
2024-02-01T06:00:00Z,14.32,14.76,13.22,13.28,0
2024-02-02T06:00:00Z,13.56,13.72,12.63,13.04,0
2024-02-05T06:00:00Z,14.1,14.63,13.25,13.35,0
2024-02-06T06:00:00Z,13.18,13.58,12.26,12.46,0
2024-02-07T06:00:00Z,12.38,13.17,11.95,11.96,0
2024-02-08T06:00:00Z,12.34,12.34,11.56,11.6,0
2024-02-09T06:00:00Z,11.96,11.96,11.25,11.61,0
2024-02-12T06:00:00Z,12.61,13.23,12.49,13.03,0
2024-02-13T06:00:00Z,14.05,18.2,13.59,15.0,0
2024-02-14T06:00:00Z,13.68,14.36,12.79,12.92,0
2024-02-15T06:00:00Z,13.0,13.41,12.42,12.47,0
2024-02-16T06:00:00Z,13.07,13.45,11.91,12.57,0
2024-02-20T06:00:00Z,14.65,15.72,14.54,14.85,0
